1,x1,x1^2,x1^3,x1^4,x1^5,x1^6,x1^7,x1^8,x1^9,x1^10,y
0.0,-0.9276787775386275,-0.9356987813378798,-0.9340377332571637,-0.9240212948874656,-0.9072220323307698,-0.8852774002165633,-0.8597425148884009,-0.831991358156524,-0.803165961348511,-0.7741644384604822,3.198476945714286
0.0,-0.9226948755554203,-0.9313762798215132,-0.9303479328469682,-0.9209185476949823,-0.904649217166987,-0.8831713413007907,-0.8580386932140773,-0.8306275572118946,-0.8020847581297721,-0.7733146414090882,2.8713972675
0.0,-0.9177109735722119,-0.9270502683566954,-0.9266521376364479,-0.9178082359056182,-0.9020680351329042,-0.8810567177015217,-0.8563265534701514,-0.8292559853448158,-0.8009965112690139,-0.7724586136966958,2.658013996785714
0.0,-0.9127270715890047,-0.9227207469434283,-0.9229503427596957,-0.9146903472342028,-0.8994784658381128,-0.8789335015774781,-0.8546060618433929,-0.8278766046330281,-0.7999011806479852,-0.7715963147493724,2.940274233571428
0.0,-0.9077431696057962,-0.91838771558171,-0.9192425433507999,-0.9115648693855943,-0.8968804888591007,-0.8768016650195565,-0.8528771844106969,-0.8264893770001775,-0.7987987259527355,-0.7707277037621826,3.2297737328571428
0.0,-0.8977753656393805,-0.9097111230129243,-0.9118089114729454,-0.9052910969264044,-0.8916592299887053,-0.8725120186258979,-0.8493941358841121,-0.8236912278924101,-0.796572282100511,-0.768971381286696,2.8763876389285716
0.0,-0.8927914636561733,-0.9053675618058566,-0.9080830692721674,-0.9021427776757043,-0.8890359070845518,-0.8703541526318511,-0.8476398963922439,-0.822280229489813,-0.7954482113299782,-0.7680835870233613,2.765959803214286
0.0,-0.8878075616729648,-0.9010204906503377,-0.9043512030756089,-0.898986819967575,-0.8864040944705835,-0.8681875538870866,-0.8458771342979431,-0.8208612303097867,-0.7943168532565058,-0.7671893151678092,2.98276165
0.0,-0.8778397577065492,-0.8923158184939505,-0.896869379231516,-0.8926519397891503,-0.8811149177222621,-0.8638280450774463,-0.8423259042846127,-0.8179990740429414,-0.7920321097825724,-0.7653811705345046,2.8617295885714285
0.0,-0.8678719537401335,-0.8835971065437626,-0.8893634010133916,-0.886286357511691,-0.8757915346290698,-0.8594332653755481,-0.8387401686927949,-0.8151044463686745,-0.7897177188324411,-0.7635466087104666,1.928377579642857
0.0,-0.8628880517569251,-0.8792324856459932,-0.8856013418492941,-0.88309202214239,-0.8731169639590776,-0.8572225777578145,-0.8369342742052913,-0.8136448573363797,-0.7885493006557318,-0.7626193144659629,2.4296668139285718
0.0,-0.8579041497737179,-0.8748643547997741,-0.881833229493961,-0.8798899740962756,-0.8704337795432778,-0.8550029868606701,-0.8351196485787632,-0.8121770320336842,-0.7873733443257437,-0.7616852871770786,2.866882978214286
0.0,-0.8529202477905093,-0.8704927140051042,-0.8780590590814822,-0.8766802009685621,-0.8677419605922722,-0.8527744640216776,-0.833296256663758,-0.8107009306559135,-0.786189807322813,-0.760744483422507,2.4651783725
0.0,-0.8479363458073021,-0.866117563261985,-0.8742788257459495,-0.8734626903444987,-0.8650414862832412,-0.8505369805092517,-0.8314640631977119,-0.8092165132382151,-0.7849986469218684,-0.7597968595361182,2.3239337392857147
0.0,-0.8429524438240937,-0.8617389025704151,-0.8704925246214521,-0.8702374297993644,-0.8623323357599126,-0.8482905075225456,-0.8296230328046766,-0.8077237396550404,-0.7837998201916032,-0.7588423716057763,1.9453342735714283
0.0,-0.8379685418408865,-0.8573567319303953,-0.866700150842082,-0.8670044068984728,-0.8596144881325397,-0.8460350161913418,-0.8277731299950467,-0.806222569619631,-0.7825932839936478,-0.7578809754721533,2.273874697857143
0.0,-0.832984639857678,-0.8529710513419249,-0.8629016995419286,-0.8637636091971673,-0.8568879224778692,-0.8437704775759386,-0.8259143191652848,-0.804712962683498,-0.7813789949817365,-0.7569126267275367,2.193781227142857
0.0,-0.8280007378744708,-0.8485818608050051,-0.859097165855084,-0.8605150242408267,-0.8541526178391192,-0.841496862667041,-0.8240465645976495,-0.8031948782359063,-0.7801569096008748,-0.7559372807146337,2.215060418928571
0.0,-0.8180329339080552,-0.8397929498858142,-0.8514698318576804,-0.8539944426947069,-0.8486557076144313,-0.8369222875829382,-0.8202840808051145,-0.8001331135490382,-0.7776891744636496,-0.7539654169996782,2.2503395800000003
0.0,-0.8130490319248467,-0.8353932295035431,-0.8476470218153028,-0.8507224211458434,-0.8458940599470318,-0.834621269040166,-0.8183892795712314,-0.7985893512723617,-0.7764434365461037,-0.7529688087242993,2.5957969942857146
0.0,-0.8080651299416395,-0.8309899991728227,-0.8438181099225965,-0.8474425624237764,-0.8431235891325757,-0.8323110574685423,-0.8164853905809566,-0.7970369474083797,-0.7751897259355554,-0.7519650220315539,1.8605994160714285
0.0,-0.8030812279584311,-0.8265832588936511,-0.8399830913136506,-0.8441548540240429,-0.8403442740462218,-0.8299916235091243,-0.8145723775413939,-0.7954758605272868,-0.7739279980207547,-0.7509540109981281,1.849710035357143
0.0,-0.7980973259752239,-0.8221730086660306,-0.8361419611225576,-0.8408592834322155,-0.8375560935294399,-0.8276629377327069,-0.8126502040437901,-0.7939060490338918,-0.7726582079766613,-0.7499357294438467,1.920481514642857
0.0,-0.7931134239920153,-0.817759248489959,-0.832294714483406,-0.837555838123896,-0.834759026389978,-0.825324970639706,-0.8107188335632537,-0.7923274711670855,-0.7713803107635891,-0.7489101309304423,2.1593471464285714
0.0,-0.7881295220088081,-0.813341978365438,-0.8284413465302886,-0.8342445055647214,-0.8319530514018412,-0.8229776926600506,-0.808778229458481,-0.7907400849993154,-0.7700942611263532,-0.7478771687603205,2.6820879032142857
0.0,-0.7831456200255997,-0.8089211982924658,-0.8245818523972939,-0.8309252732103584,-0.8291381473052597,-0.820621074153067,-0.8068283549714753,-0.7891438484360525,-0.768800013593408,-0.7468367959753192,2.4533533724999996
0.0,-0.7781617180423925,-0.8044969082710447,-0.8207162272185148,-0.8275981285065087,-0.826314292806667,-0.8182550854073702,-0.8048691732272707,-0.7875387192152625,-0.7674975224759896,-0.7457889653554636,1.9887612867857147
0.0,-0.773177816059184,-0.800069108301172,-0.8168444661280394,-0.8242630588889029,-0.8234814665786673,-0.815879696640747,-0.8029006472336501,-0.7859246549068697,-0.7661867418672481,-0.7447336294177155,1.861342723571429
0.0,-0.7681939140759768,-0.7956377983828503,-0.8129665642599609,-0.8209200517833082,-0.8206396472600154,-0.8134948780000492,-0.8009227398808698,-0.7843016129122268,-0.7648676256413843,-0.7436707404147194,2.344958087857143
0.0,-0.7632100120927684,-0.7912029785160775,-0.809082516748368,-0.8175690946055195,-0.8177888134555825,-0.8111005995610744,-0.7989354139413753,-0.7826695504635753,-0.763540127452777,-0.7426002503335399,2.079095777142857
0.0,-0.7582261101095612,-0.7867646487008558,-0.805192318727353,-0.8142101747613686,-0.8149289437363371,-0.8086968313284605,-0.7969386320695259,-0.7810284246235132,-0.7622042007351134,-0.7415221108944003,1.8708832764285712
0.0,-0.7532422081263527,-0.782322808937183,-0.8012959653310048,-0.8108432796467153,-0.81206001663931,-0.8062835432355661,-0.7949323568013088,-0.7793781922844528,-0.7608597987005115,-0.7404362735494082,1.9397870707142857
0.0,-0.7432744041599371,-0.7734285995644873,-0.7934847729486749,-0.8040855131395139,-0.8062949042902177,-0.801428286845321,-0.7908911756261907,-0.7760502348248376,-0.7581453804158587,-0.7382413096020763,1.871029684285714
0.0,-0.7382905021767299,-0.7689762299554646,-0.7895699242308744,-0.8006946164888509,-0.8033986759423087,-0.7989862580572941,-0.7888561941968862,-0.7743724226333322,-0.7567752694742912,-0.7371320845518831,1.9226361860714283
0.0,-0.7333066001935213,-0.764520350397991,-0.7856489006741034,-0.7972956940514562,-0.8004933040248775,-0.7965345884274085,-0.7868115683258413,-0.7726853297998425,-0.7553964938309822,-0.7360149646975543,2.042031395357143
0.0,-0.7283226982103129,-0.7600609608920669,-0.7817216974124529,-0.7938887331733537,-0.7975787669048874,-0.7940732475309503,-0.784757259952971,-0.7709889123577508,-0.7540090055769874,-0.7348899001314009,1.6866310121428574
0.0,-0.7233387962271057,-0.7555980614376943,-0.7777883095800154,-0.7904737211906004,-0.794655042915207,-0.7916022048712517,-0.7826932308981268,-0.7692831261670012,-0.7526127565764864,-0.7337568406698928,1.2911166289285716
0.0,-0.7183548942438985,-0.7511316520348709,-0.7738487323108797,-0.7870506454292829,-0.7917221103545821,-0.789121429879575,-0.7806194428608118,-0.7675679269135521,-0.7512076984658861,-0.7326157358523527,1.768272235714286
0.0,-0.71337099226069,-0.7466617326835968,-0.7699029607391361,-0.7836194932055213,-0.7887799474876102,-0.7866308919150027,-0.7785358574198983,-0.7658432701088288,-0.7497937826529246,-0.7314665349396455,2.0555706525
0.0,-0.7083870902774816,-0.742188303383872,-0.7659509899988758,-0.7801802518254689,-0.7858285325447149,-0.7841305602643228,-0.7764424360333432,-0.7641091110891748,-0.7483709603157721,-0.7303091869128634,1.6832701192857142
0.0,-0.7034031882942744,-0.7377113641356988,-0.7619928152241912,-0.7767329085853115,-0.7828678437221179,-0.7816204041419155,-0.7743391400379024,-0.7623654050152999,-0.7469391824021256,-0.7291436404720028,1.8697765660714285
0.0,-0.6984192863110671,-0.7332309149390748,-0.7580284315491707,-0.7732774507712652,-0.7798978591818105,-0.7791003926896374,-0.7722259306488436,-0.7606121068717283,-0.745498399628304,-0.727969844034639,1.5443000053571425
0.0,-0.6934353843278587,-0.7287469557939996,-0.7540578341079046,-0.7698138656595792,-0.7769185570515288,-0.7765704949767096,-0.7701027689596618,-0.7588491714662445,-0.744048562478339,-0.7267877457345936,1.4298000971428568
0.0,-0.6884514823446503,-0.7242594867004747,-0.750081018034485,-0.7663421405165364,-0.7739299154247273,-0.7740306799996047,-0.7679696159417935,-0.7570765534293409,-0.7425896212030639,-0.7255972934205992,1.746763918928572
0.0,-0.6784836783782345,-0.7152740186680748,-0.7421087105275473,-0.7593742191516694,-0.7679245258838074,-0.7689211738743189,-0.7636731791937222,-0.7535020870934362,-0.7396442261084356,-0.7231911167121853,1.8060562675
0.0,-0.6734997763950273,-0.7107760197292006,-0.7381132093622107,-0.755877997412571,-0.7649077339849429,-0.7663514203543069,-0.7615098167935088,-0.7517001471639404,-0.738157671616511,-0.721975286577675,1.813386101785714
0.0,-0.6685158744118189,-0.706274510841875,-0.7341114701010819,-0.7523735846075654,-0.7618815146200112,-0.7637716248262263,-0.7593363057240112,-0.7498883413409158,-0.7366618116522903,-0.7207508909463236,1.4526124960714286
0.0,-0.6635319724286117,-0.7017694920061001,-0.7301034878782531,-0.7488609679530979,-0.7588458457106524,-0.76118175592109,-0.7571526063420555,-0.7480666233600212,-0.7351565952868395,-0.7195178762211772,1.5610901878571428
0.0,-0.6585480704454032,-0.697260963221874,-0.7260892578278134,-0.7453401346556427,-0.7558007051440603,-0.758581782196474,-0.7549586788806778,-0.7462349467762641,-0.7336419713524945,-0.7182761885120585,1.7471842071428574
0.0,-0.653564168462196,-0.6927489244891986,-0.722068775083855,-0.7418110719117094,-0.7527460707729604,-0.7559716721364063,-0.752754483448838,-0.7443932649634413,-0.7321178884419319,-0.7170257736341956,1.8635008589285713
0.0,-0.6485802664789876,-0.6882333758080724,-0.7180420347804675,-0.7382737669078373,-0.7496819204155789,-0.7533513941512493,-0.7505399800311269,-0.7425415311135689,-0.7305842949072318,-0.7157665771068404,1.3815077532142854
0.0,-0.6435963644957804,-0.683714317178497,-0.7140090320517426,-0.7347282068206002,-0.7466082318556201,-0.7507209165775883,-0.7483151284874777,-0.7406796982363203,-0.7290411388589423,-0.7144985441518861,1.3425831175
0.0,-0.6186768545797405,-0.661066374803864,-0.6937499117212156,-0.7168761306162375,-0.7310959360266875,-0.7374144214831861,-0.7370342352150117,-0.7312173909421751,-0.7211800877567591,-0.7080238947385733,1.3210935064285714
0.0,-0.6136929525965333,-0.6565262564835879,-0.6896792322563657,-0.7132807701786446,-0.72796454977229,-0.7347220773006862,-0.7347464449567249,-0.72929396682077,-0.719578453303712,-0.7067016760497861,1.0465107882142857
0.0,-0.6037251486301176,-0.6474354899976833,-0.6815189790006445,-0.7060650010209347,-0.7216726707132737,-0.7293060867542825,-0.7301389254282573,-0.7254157707687597,-0.7163453327956355,-0.7040294965110993,1.2444698992857144
0.0,-0.5987412466469092,-0.6428848418320554,-0.6774293954779547,-0.7024445664845125,-0.7185121328869759,-0.7265823757999925,-0.7278191137350825,-0.7234609017113733,-0.7147137387788584,-0.7026794209361631,1.3469513810714286
0.0,-0.593757344663702,-0.6383306837179782,-0.673333500870834,-0.6988157480822303,-0.7153418327903971,-0.7238481445399133,-0.7254885455948338,-0.7214954535687945,-0.7130720498612836,-0.7013199444892572,1.490484122857143
0.0,-0.5887734426804936,-0.6337730156554502,-0.6692312903133717,-0.695178532881015,-0.7121617478257013,-0.7211033604914656,-0.723147179476892,-0.7195193773071331,-0.7114202114338725,-0.6999510090283723,1.701618187142857
0.0,-0.5738217367308694,-0.6200789517771655,-0.6568867142798456,-0.6842163770035415,-0.7025625572217169,-0.7128053656620141,-0.7160578760262438,-0.7135268866265618,-0.7064032492011704,-0.6957868624169941,1.6560487299999997
0.0,-0.5688378347476623,-0.6155072439208376,-0.6527591912619264,-0.6805454450765254,-0.6993431061088836,-0.7100180441293397,-0.7136729001232897,-0.7115078037559829,-0.7047102615690913,-0.6943795031702027,1.4731142367857142
0.0,-0.563853932764455,-0.6109320261160596,-0.6486253279641198,-0.6768660515357028,-0.6961137566155307,-0.7072200062656592,-0.7112769166609061,-0.7094778447464793,-0.7030068475672052,-0.69296238945416,1.2796521635714284
0.0,-0.5588700307812465,-0.6063532983628305,-0.6444851195205148,-0.6731781833881945,-0.6928744859343418,-0.7044112191356822,-0.7088698833349337,-0.7074369594198965,-0.7012929510536858,-0.6915354612184937,1.592321302857143
0.0,-0.5489022268148309,-0.5971853130110228,-0.6361856477322775,-0.665776971251775,-0.6863660896041367,-0.6987612649562723,-0.7040224972254581,-0.7033222081384375,-0.6978334846288713,-0.6886519193692001,1.2053960014285714
0.0,-0.5439183248316236,-0.5925960554124444,-0.6320263746558261,-0.6620636012272698,-0.6830969181653463,-0.6959200316565012,-0.701582059182607,-0.7012482408610332,-0.696087801135363,-0.6871951840327488,1.093146258214286
0.0,-0.5289666188819996,-0.5788072229260054,-0.6195103483062254,-0.6508722789056806,-0.6732292352787291,-0.6873309078145208,-0.6941932507973309,-0.6949593604613882,-0.6907862625370562,-0.6827643831572772,1.1885872235714285
0.0,-0.5189988149155839,-0.5695971181927959,-0.6111344428138613,-0.6433685899328028,-0.6666004092801467,-0.6815499711872842,-0.6892107021115107,-0.6907104441256584,-0.6871975856045193,-0.6797593992275083,0.7181625321428569
0.0,-0.5140149129323754,-0.5649868009035154,-0.6069369090921615,-0.6396038640009596,-0.6632708157941943,-0.6786429460174824,-0.6867022947826603,-0.6885689319253793,-0.6853867770534284,-0.6782413842223578,1.2778537714285716
0.0,-0.5040471089659609,-0.5557556364796058,-0.5985226553681824,-0.632048583783694,-0.6565811520559588,-0.672795613469777,-0.6816509960660543,-0.6842515387960942,-0.6817319259000814,-0.6751739913782677,0.7163474249999995
0.0,-0.4990632069827525,-0.5511347893449748,-0.5943059256340825,-0.6282580032832571,-0.6532210353806263,-0.6698552384624271,-0.6791080170443653,-0.6820755530049082,-0.6798877649376063,-0.6736244858219433,1.153604104285714
0.0,-0.49407930499954406,-0.5465104322618931,-0.5900827874973638,-0.6244587783616635,-0.6498506978269206,-0.6669036790844254,-0.6765534262686876,-0.6798879708217044,-0.6780323676933862,-0.6720643551297376,1.3305748535714286
0.0,-0.48909540301633686,-0.5418825652303632,-0.5858532360921181,-0.6206508958864889,-0.6464701160949817,-0.6639409013278389,-0.6739871795879343,-0.6776887393151777,-0.6761656743091677,-0.6704935345884637,1.3887638103571427
0.0,-0.4841115010331284,-0.5372511882503813,-0.5816172665524338,-0.6168343427153378,-0.6430792668495635,-0.6609668711072355,-0.6714092327168186,-0.6754778053528386,-0.6742876246535798,-0.6689119591403223,1.304998887142857
0.0,-0.4791275990499212,-0.5326163013219508,-0.5773748740124041,-0.6130091056958517,-0.6396781267200131,-0.6579815542595726,-0.6688195412355527,-0.6732551156004052,-0.6723981583210988,-0.6673195633813334,1.4152888414285714
0.0,-0.4691597950835055,-0.5233359976197384,-0.5688708004676657,-0.6053325274525881,-0.6328448801486821,-0.6519769236421129,-0.663604746089058,-0.668774254375474,-0.6685847326263344,-0.6641020475745024,1.3377919500000002
0.0,-0.46417589310029705,-0.518690580845956,-0.5646091097311384,-0.6014811598742505,-0.6294127267883005,-0.6489575411570984,-0.6609795529089765,-0.6665159752199191,-0.6666606510728458,-0.6624767949735562,1.2239166017857146
0.0,-0.45919199111708986,-0.5140416541237248,-0.5603409765306281,-0.5976210557384576,-0.6259701887065309,-0.6459267346143533,-0.6583424360884257,-0.6642457249069235,-0.6647249084579552,-0.6608404569523688,1.0002021735714286
0.0,-0.4542080891338814,-0.5093892174530424,-0.556066396000223,-0.5937522018430077,-0.6225172423552634,-0.6428844694609949,-0.6556933505304963,-0.6619634490840145,-0.6627774429896883,-0.6591929663522593,1.330334762857143
0.0,-0.4492241871506742,-0.5047332708339107,-0.5517853632740158,-0.5898745849757359,-0.6190538641508212,-0.6398307110658219,-0.6530322510019351,-0.659669093193231,-0.6608181925956264,-0.6575342556588101,1.506413834642857
0.0,-0.4442402851674657,-0.5000738142663278,-0.5474978734860956,-0.585988191914506,-0.6155800304739261,-0.6367654247191906,-0.6503590921328304,-0.6573626024704976,-0.6588470949218411,-0.655864257000248,1.8538578189285715
0.0,-0.4392563831842585,-0.49541084775029604,-0.5432039217705549,-0.5820930094272172,-0.6120957176696779,-0.6336885756329017,-0.6476738284163066,-0.6550439219450064,-0.6568640873318363,-0.6541829021458291,1.1848678732142854
0.0,-0.43427248120105005,-0.490744371285813,-0.5389035032614821,-0.5781890242717979,-0.6086009020475218,-0.6306001289400766,-0.6449764142082106,-0.6527129964385892,-0.6548691069054778,-0.6524901225042081,1.3090278825
0.0,-0.42928857921784286,-0.48607438487288074,-0.5345966130929699,-0.5742762231962117,-0.6050955598812275,-0.6275000496950441,-0.6422668037268058,-0.6503697705650958,-0.6528620904379273,-0.65078584912181,0.7859636067857145
0.0,-0.4243046772346344,-0.48140088851149765,-0.5302832463991075,-0.5703545929384523,-0.6015796674088563,-0.6243883028732168,-0.6395449510524569,-0.6480141887297638,-0.650842974438566,-0.649070012681188,1.1320657185714287
0.0,-0.4193207752514272,-0.4767238822016648,-0.5259633983139864,-0.5664241202265472,-0.59805320083274,-0.6212648533709771,-0.6368108101273224,-0.6456461951285944,-0.6488116951299226,-0.6473425434993826,1.665442425357143
0.0,-0.4143368732682187,-0.4720433659433812,-0.5216370639716963,-0.5624847917785546,-0.5945161363194488,-0.6181296660055539,-0.6340643347550389,-0.6432657337477186,-0.6467681884465903,-0.6456033715262671,1.2935587246428575
0.0,-0.40436906930180305,-0.4626718035814646,-0.5129649170519746,-0.5545795144967088,-0.5874101179686744,-0.6118239365576099,-0.6285341951891086,-0.6384671825382513,-0.6426442352480699,-0.6420896371598293,1.5540998007142857
0.0,-0.3993851673185946,-0.4579807574778302,-0.508619094742723,-0.5506135390491346,-0.5838411162852962,-0.6086533237127215,-0.625750437907326,-0.6360489796268977,-0.6405636591526424,-0.6403149328154837,1.1660200899999995
0.0,-0.3944012653353874,-0.45328620142574694,-0.5042667667126671,-0.5466386546380347,-0.5802614209729032,-0.6054708314796792,-0.6229541600015,-0.6336180827690467,-0.6384705965198674,-0.6385282417744383,1.4242527567857142
0.0,-0.3894173633521802,-0.4485881354252134,-0.49990792809589574,-0.5426548479316287,-0.5766710080188675,-0.6022764242781703,-0.6201453145779765,-0.6311744348919971,-0.6363649818283676,-0.63672949212576,1.4962177835714288
0.0,-0.37944955938576325,-0.4391814735787941,-0.4911706996385682,-0.5346604142559421,-0.5694579329557334,-0.595851722249057,-0.6144897329009102,-0.6262486567204844,-0.6321158327101982,-0.6330955274740729,1.5272147421428575
0.0,-0.37446565740255605,-0.43447287773291027,-0.48679230006619545,-0.5306497605732667,-0.5658352226416755,-0.5926213558610233,-0.6116429021568018,-0.6237664112096862,-0.6299721657639772,-0.6312601667564091,1.3322616689285718
0.0,-0.3644978534361404,-0.4250451561957908,-0.47801590590448156,-0.5226015126599983,-0.5585573356662069,-0.5861244128354178,-0.6059109235713909,-0.6187629176811432,-0.6256463135665888,-0.6275523213860725,1.6698533475
0.0,-0.3595139514529319,-0.42032603050455564,-0.4736179015833223,-0.5185638916562029,-0.5549021105837505,-0.5828577641557093,-0.6030256803904925,-0.616241553151541,-0.6234639940057655,-0.625679688719765,1.9086975317857142
0.0,-0.3545300494697247,-0.4156033948648712,-0.46921335261408303,-0.5145172547555527,-0.551235998763999,-0.5795789492024132,-0.6001275374874517,-0.6137070320750224,-0.621268655429266,-0.6237944834123188,1.6286100660714284
0.0,-0.34954614748651747,-0.41087724927673647,-0.4648022541308539,-0.5104615885465262,-0.5475589759062119,-0.5762879317529406,-0.5972164468365678,-0.6111592956514993,-0.6190602299288503,-0.6218966304873847,1.5896066003571425
0.0,-0.34456224550330905,-0.4061475937401505,-0.4603846012677244,-0.5063968796076342,-0.5438710176735142,-0.5729846755038787,-0.5942923602692061,-0.6085982848620519,-0.6168386492928916,-0.619986054577677,1.557787194642857
0.0,-0.32961053955368613,-0.39193756743969393,-0.44709226773984845,-0.4941483620473745,-0.5327412868146327,-0.5630011097101609,-0.5854416412312213,-0.6008350128128276,-0.6100942898809704,-0.6141772293662973,2.06034092
0.0,-0.3246266375704777,-0.38719387210930734,-0.442648348698028,-0.4900473477747872,-0.5290093429899142,-0.55964853360794,-0.5824650864417755,-0.5982203099710519,-0.6078194004792682,-0.6122149999646603,1.8924274942857138
0.0,-0.31964273558726924,-0.3824466668304705,-0.4381978509467616,-0.4859372235153783,-0.5252663415629506,-0.5562835359725044,-0.5794752927375068,-0.5955920343634499,-0.6055310102934687,-0.6102396648164343,1.8332607135714292
0.0,-0.31465883360406205,-0.37769595160318487,-0.43374076962014085,-0.4818179757878543,-0.5215122579794952,-0.552906080012973,-0.5764722110854693,-0.5929501256443921,-0.6032290492678054,-0.6082511461718213,1.9185370403571431
0.0,-0.3096749316208548,-0.37294172642744894,-0.4292770998522552,-0.4776895911009516,-0.5177470676489763,-0.5495161288567972,-0.573455792307541,-0.5902945232448288,-0.6009134470351524,-0.6062493658777263,1.8890271621428574
0.0,-0.3046910296376464,-0.3681839913032618,-0.42480683677719444,-0.47355205595344035,-0.5139707459444735,-0.5461136455496409,-0.5704259870801027,-0.5876251663716298,-0.5985841329158733,-0.6042342453759677,1.553439366428572
0.0,-0.2997071276544379,-0.36342274623062437,-0.4203299755290498,-0.4694053568341229,-0.5101832682026902,-0.5426985930552608,-0.5673827459337166,-0.5849419940069227,-0.5962410359166667,-0.6022057057014794,2.422397638214286
0.0,-0.28973932368802224,-0.3538897262400006,-0.4113564390498747,-0.4610844125854439,-0.5025747457720542,-0.5358306319495871,-0.5612557572753101,-0.5795339576037917,-0.5915132077299727,-0.5981080509287842,2.1865926692857145
0.0,-0.28475542170481505,-0.3491179513220138,-0.4068597540870246,-0.4569101403838486,-0.4987536515744832,-0.5323776488551748,-0.558171910092403,-0.576808970399921,-0.5891283329770999,-0.5960387758497382,1.6726053035714288
0.0,-0.2797715197216066,-0.34434266645557576,-0.40235645148745264,-0.4527266500659796,-0.4949213023221423,-0.5289119476070592,-0.5550744276481263,-0.5740699213723128,-0.5867293882111929,-0.5939557616326411,1.7918792428571428
0.0,-0.2747876177383993,-0.3395638716406889,-0.39784652638525153,-0.44853392807080295,-0.49107767316945095,-0.5254334907576398,-0.5519632597390879,-0.5713167483693875,-0.5843163008531632,-0.5918589272507908,1.8725461296428572
0.0,-0.2698037157551909,-0.33478156687735083,-0.3933299739145098,-0.4443319608273128,-0.48722273923428755,-0.5219422407766782,-0.548838356014127,-0.5685493890108124,-0.5818889980032473,-0.5897481912596676,1.7854650364285714
0.0,-0.24488420583915235,-0.31081739383391066,-0.37064763072588236,-0.42318297020231627,-0.46777762438620435,-0.5042927745406784,-0.5330060274752356,-0.5544975974741518,-0.5695366772876709,-0.5789831071266098,2.4546613653571425
0.0,-0.23990030385594388,-0.3060140293798714,-0.36609121185980625,-0.4189252459196856,-0.4638543371822127,-0.5007239729925999,-0.529797643164404,-0.5516437970997125,-0.5670225324846684,-0.5767872275138938,1.8863654396428569
0.0,-0.23491640187273669,-0.3012071549773829,-0.361528131563826,-0.4146581811126226,-0.45991956999560474,-0.4971421132773181,-0.5265751664146626,-0.5487753672455717,-0.5644936528130668,-0.5745768643255607,2.468315233928571
0.0,-0.2299324998895282,-0.29639677062644354,-0.3569583849720307,-0.4103817621303811,-0.4559732976509922,-0.49354715719913184,-0.5233385456809523,-0.5458922436770398,-0.5619499627649556,-0.5723519327075578,2.4077961382142865
0.0,-0.22494859790631977,-0.2915828763270535,-0.3523819672185111,-0.4060959753122479,-0.45201549493620896,-0.48993906647860946,-0.520087729267499,-0.5429943619245667,-0.5593913865010088,-0.5701123473711643,2.9155809500000003
0.0,-0.21996469592311255,-0.2867654720792151,-0.34779887343735977,-0.4018008069875449,-0.4480461366022845,-0.486317802752466,-0.5168226653274829,-0.5400816572830553,-0.5568178478492731,-0.5678580225910819,2.5977076567857145
0.0,-0.21498079393990535,-0.28194455788292644,-0.3432090987626659,-0.39749624347562207,-0.4440651973634119,-0.4826833275734376,-0.5135433018627047,-0.5371540648111711,-0.5542292703039513,-0.56558887220352,2.4488449260714287
0.0,-0.20999689195669688,-0.27712013373818606,-0.3386126383285189,-0.39318227108586234,-0.44007265189692507,-0.47903560241016163,-0.5102495867232562,-0.5342115193306535,-0.5516255770241845,-0.5633048096042753,2.240465305357143
0.0,-0.20501298997348844,-0.2722921996449959,-0.33400948726901075,-0.38885887611768377,-0.4360684748432741,-0.4753745886470564,-0.5069414676071915,-0.5312539554256284,-0.5490066908328325,-0.561005747746806,2.6109782021428574
0.0,-0.195045186007074,-0.26262580161326715,-0.3247830938102756,-0.38018376359389866,-0.42802512435167944,-0.46801254043718316,-0.5002818074752282,-0.5252935094863158,-0.5437230293180376,-0.5563622758477016,2.4638569932142858
0.0,-0.1850773820406571,-0.25294536378773536,-0.31552987945918093,-0.37147079610024025,-0.41993494227345846,-0.4605968723300566,-0.49356389999778827,-0.5192721988875463,-0.5383776615701145,-0.5516577512133394,3.023771046785714
0.0,-0.18009348005744988,-0.2480998799522953,-0.3108932022842275,-0.36710008238234487,-0.4158722255978005,-0.45686883337771567,-0.4901829711247348,-0.5162385532567184,-0.5356816413078263,-0.54928237174883,3.0527684885714286
0.0,-0.17510957807424266,-0.24325088616840546,-0.3062498052884567,-0.3627198636732076,-0.4117977244015458,-0.4531272723565208,-0.48678732125189444,-0.5131894916773003,-0.532969957940282,-0.5468914613488256,2.797644462857143
0.0,-0.1701256760910342,-0.23839838243606384,-0.3015996836059579,-0.35833012620246996,-0.407711413066184,-0.44937215005789893,-0.4833768970037075,-0.5101249470506266,-0.5302425319018431,-0.5444849298158191,2.795117607142857
0.0,-0.16514177410782577,-0.23354236875527246,-0.2969428323708235,-0.3539308561898084,-0.40361326593610525,-0.44560342718807333,-0.4799516448499043,-0.5070448520348345,-0.5274992832806854,-0.5420626864942849,2.896501388928571
0.0,-0.16015787212461854,-0.2286828451260318,-0.2922792467171442,-0.3495220398449306,-0.39950325731857084,-0.44182106436793855,-0.47651151110516704,-0.5039491390441575,-0.5247401318175414,-0.5396246402686846,3.2889676932142855
