feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,Class
-0.083372721,0.618525881,-0.40718248,0.614071359,-0.717786256,0.682110869,3.28029959,0.344185836,-0.524615922,1.740451821,-1.185617964,1.360418388,1.733799034,0
-1.88554744,-0.597049132,0.373491283,1.306314813,-1.253049793,-1.181246768,-1.250000413,1.11574924,-1.254302969,0.029644388,0.330794119,-1.159650675,-0.625110897,0
-1.847686735,0.725932015,0.225847105,0.265114005,-0.06918462,-1.300164308,-0.818666737,1.429961187,-0.564812952,2.445298965,-0.886139933,1.125289774,-1.839275214,0
-2.412313079,1.669996546,0.010938426,-0.731601866,-0.233175298,-1.307260923,0.701058349,-0.10937617,-0.835250204,0.625388006,0.058566968,1.558098785,-0.131182786,0
-3.445058388,0.679896215,0.610501533,1.606458368,0.448850831,-2.617123754,-1.022967885,-1.040901864,-1.131052318,1.216127248,0.503414244,1.044711242,-0.967940214,0
-1.988295264,2.279362381,0.118709582,-0.244952632,-0.064773332,-1.643367434,0.763859635,-0.307957068,0.231757438,-0.593953519,-0.633694771,-0.874407887,-0.575674352,1
-1.742848828,0.130524087,0.308042047,0.063446729,-0.558613773,-1.247198521,1.778077877,0.604288391,-0.733356346,1.414220673,-1.133570821,-0.410559189,-0.124288459,0
-1.383678702,-0.618326999,0.276451853,1.845787162,-0.343865455,-0.808928311,0.064336739,-0.138612271,-1.049654935,0.908509833,-0.535660573,2.318146928,0.533313556,0
-2.513738269,-0.423877535,0.303255641,-0.347587623,0.104005423,-1.264010927,2.042944861,-1.107425046,-1.831172316,-1.230476058,0.4142669,-0.463432914,-1.322271479,0
-3.445772668,0.08010903,1.234621576,1.238283211,0.830655691,-3.822042864,-0.095149817,0.355669873,-0.179140748,1.581754158,-1.258870556,-0.486768233,0.544441334,0
-3.221723032,-2.41266849,1.258648221,0.123076368,-0.285072097,-2.936366871,0.393359304,-1.134473918,-1.790603195,-0.008656047,-0.492305825,0.030107824,0.288087375,0
-2.290740138,-2.959320146,1.267578868,-0.478217869,1.524870971,-2.49604977,-0.055847413,1.534000878,-1.365695597,0.031321113,1.40989476,0.046937551,0.893627537,0
-2.919629901,2.680109731,-0.359725363,0.660258707,0.34211942,-0.967802708,-0.717282973,0.610133545,-1.355794376,-1.808342054,-0.139514028,-0.977646837,1.028877442,0
-2.766780626,0.458333052,0.031985924,1.535327733,-0.872691936,-1.031681464,0.006547892,1.314937045,-2.002151883,0.960561353,-0.532487096,-1.363096154,0.099813669,0
-0.533170999,-0.765172659,0.157678398,-0.439614823,-1.084921305,-0.242642955,0.984509073,-0.014436019,-0.683066105,-0.798772458,-0.290254443,0.333404437,-0.164659522,0
-1.780766116,0.655524902,0.267786597,0.755027794,-1.098695815,-1.351240126,0.570252724,1.146579061,-0.464839862,0.23492305,0.313050049,-0.380690689,0.025704882,0
-0.080900543,0.741963138,-0.449358139,-0.66082809,-0.868993131,0.735115227,-0.277418205,-0.339377741,-0.524931105,-0.837036838,0.39020113,-0.524225276,1.10124518,0
-4.554584268,-3.692352237,1.989036627,0.509739728,-0.297538959,-4.527782804,1.677481077,0.494967823,-2.27114672,-0.012594201,0.053177948,-0.468141933,0.925598053,0
-0.39640989,-0.625849269,0.082856086,0.989567135,0.653097605,-0.082442533,0.4884089,1.276675369,-0.627501466,1.507041975,-1.611382944,0.438149345,1.176540438,0
-2.391561344,1.382662635,-0.308377591,1.100799805,0.688347037,-0.47621303,0.665106052,-0.40406945,-1.7480802,-1.175734447,-0.041517969,-0.150348366,-0.608823162,0
-0.548378159,0.043322004,-0.081945144,-0.941653266,0.491436044,0.012421643,-1.00114573,0.363592183,-0.63038629,0.356617123,0.734806687,-0.288601347,1.392387478,0
-0.829648747,-0.078114803,0.009491817,1.033799894,-0.57076246,-0.233427912,0.999179168,1.549395898,-0.761512737,-1.682839605,1.805246663,0.178946054,-2.009775452,0
-0.655861342,-1.030079811,0.288971692,-0.241980023,-0.04850808,-0.482740304,-0.41738267,0.597273687,-0.693398025,0.339158563,-1.783241904,-0.785202711,0.883395106,0
-2.559866947,-2.233875749,1.0915507,-1.601127023,0.423079444,-2.429287933,0.127878024,-1.340428338,-1.454067104,-1.207149451,-0.758405702,0.740982434,0.849565135,0
-3.368254659,1.539165115,0.428147499,0.6654187,0.790032568,-2.483224258,0.46543309,-0.844759148,-0.831624096,-1.352734885,1.697965519,-1.436211926,2.186800997,0
-2.706725045,0.854844756,0.560872727,0.330730035,0.398937194,-2.353026899,-0.828067193,0.864515866,-0.467042018,-1.06544174,0.663893126,-0.385105377,-0.732636182,0
-2.055241253,-1.414547832,0.706435825,0.222485213,-1.010228409,-1.698122017,0.800417183,-0.096388831,-1.26578882,-0.90069747,-0.15656246,0.026227258,0.147720778,0
-3.081490114,-2.090186621,1.164042576,0.040915408,0.392971613,-2.794630508,-0.058714152,0.897685287,-1.639654151,0.05222748,0.021581483,-1.18043518,-0.254258926,0
-0.571770192,1.251202519,-0.38016151,2.202215145,1.038174477,0.257726521,1.055872141,2.642910483,-0.418148844,-0.191168529,-0.628300544,-1.17405378,0.493534311,0
-2.464469224,-0.120746059,1.244208899,0.472495563,0.94549725,-3.490151285,0.244634421,0.559138188,0.549342452,0.839560646,-0.28749884,-0.73801844,0.603908976,0
-0.043452273,0.074234429,-0.234478706,-0.229003892,0.521960947,0.493140546,-0.512718445,-0.935346033,-0.50861532,0.026130958,-0.214005161,-0.374718986,1.782303083,0
-1.851201212,-0.676474699,0.403903511,1.9681471,0.373133391,-1.21241075,-0.402901327,0.879241742,-1.215371665,-1.670932013,-0.931652785,0.486273192,-1.145662323,0
-0.614065759,1.026606138,-0.283568186,-0.549054431,-0.961251487,0.105355677,-2.009733367,-1.292303375,-0.40603641,-1.921013139,0.65591914,-0.603437834,1.528778836,0
-2.482899978,-3.827652767,1.636014981,0.18614301,1.486827198,-3.082039327,0.315279282,0.373128997,-1.355119607,0.285791716,-1.741700606,0.350079217,-0.179517597,0
-2.068662253,4.124454799,-1.410300948,0.622140974,-0.680696419,1.15288014,-1.357824007,0.554818715,-1.891526793,-0.350128172,0.603930929,0.436123089,-0.751636271,0
-1.432373079,-0.553502145,0.256109451,1.405063634,-0.773935419,-0.799611615,1.18564858,-1.12672362,-1.089422854,-1.421102217,-0.500004329,-0.265849413,0.891744293,0
-0.738482152,-0.761295511,0.244376683,-0.502766321,-1.682252097,-0.499846844,-1.453932005,-0.695806565,-0.664937844,-0.242224765,0.704015403,0.19974826,0.683852382,0
-3.328659054,0.716420502,0.551842732,1.251148913,0.029104067,-2.463347044,-0.509914502,0.270988215,-1.13374939,-0.319164483,-0.659954013,-0.361513227,-0.407898925,0
-2.798734663,-2.754561245,1.328041002,0.023162701,-1.342819864,-2.851629102,0.611174562,1.908723849,-1.520779535,-0.473412876,0.72924445,-0.787291996,2.933402993,0
0.07463791,0.063336053,-0.23360339,0.520902238,-0.520985176,0.529050157,-1.521669373,0.035221103,-0.411665417,-1.719288295,1.218986701,0.376396399,-0.121962011,0
-2.62415204,1.351844627,-0.364020548,-0.151362904,1.155732712,-0.406300453,-3.307899952,0.716430204,-2.099041959,0.919186154,-1.059340687,-2.856275413,-0.28949008,0
-2.131044164,-0.735757345,1.182063863,0.883024558,1.093099883,-3.03702411,-0.023133519,0.765504084,0.241927338,-0.522212227,0.971738013,0.404211915,-0.839146579,0
-2.390779612,0.144784965,0.789064584,0.109336904,1.684383328,-2.529982273,-0.226599164,1.148204785,-0.2092627,0.003063637,-1.043499495,-0.548403681,0.625120456,0
-1.718289122,-0.114961492,0.190596761,0.170962955,0.771528844,-0.887551064,1.255754275,-0.339251963,-1.158688399,-0.822837822,-0.831553208,-0.265343585,0.075947136,0
-0.032619341,-0.93812589,0.174009532,-1.132276793,-0.211029493,-0.074532865,-0.042733725,-0.355547868,-0.33843834,-1.701154966,2.30078874,-1.898221352,-0.549707733,0
0.98785159,-1.058930591,-0.03848177,-0.439413887,0.30698823,0.744170025,-0.276823527,-1.774312568,-0.014259084,-1.144344197,0.732223303,-0.924294101,0.108314724,1
-1.481316963,1.122790818,-0.315600368,-0.787661592,2.138055212,-0.105970655,0.712383345,0.646870465,-1.163425448,-0.041679778,-1.754758418,0.303692594,1.586197265,0
-3.151722364,3.160255739,-0.422813743,0.744314642,-0.26249686,-1.060325769,-0.811005239,0.796310083,-1.34155798,0.341830322,0.894657452,-0.747116261,-1.620094339,0
-0.798316525,-0.643998063,0.167746203,0.926912028,1.300791935,-0.384523967,0.092953342,1.019721548,-0.801551083,-1.452028749,-0.890859421,-0.874123609,-1.506962579,0
-3.172470112,-2.995373198,1.499734413,-0.363242912,-0.29730014,-3.264230265,-0.841170098,-0.605963715,-1.641703841,-0.677348814,-0.234597809,1.172012535,0.926357509,0
-2.069454432,-1.550245636,0.763532909,0.345187265,1.157770606,-1.784045894,-0.639601851,0.348532087,-1.251401108,-1.645966607,0.907149318,-0.315167673,0.050668883,0
-2.26972528,-0.994922741,0.585474277,1.174644368,-0.592280696,-1.633064548,0.421562903,1.056298508,-1.411206621,-0.032968919,-0.470582705,-1.19293673,0.410519725,0
0.611377723,1.075577348,-0.68952249,0.834776251,-2.18213001,1.362293361,-0.117647714,-1.212174167,-0.210181881,-1.670142386,0.188448355,-0.575644818,0.927769223,0
-1.259874032,1.153333398,0.02385095,0.356696097,-0.39188303,-0.822620609,0.747534972,-0.959187962,-0.185633479,-0.058429753,-0.457953,-1.414819457,-1.265959824,0
-0.410325622,1.284210824,0.153991961,0.657393188,-1.469656313,-0.918641779,-1.730312606,-1.131551667,0.945936572,-0.282301613,-0.093354371,-0.436052806,-1.333080011,1
-3.058240335,-1.518850309,0.929431277,1.361074976,0.606974713,-2.456542245,1.965397185,1.215290173,-1.719200238,0.076029687,0.53426577,-1.117001909,-1.896893594,0
-2.583752883,1.078489731,0.047121736,-0.134737063,0.752034159,-1.231021567,0.262019976,0.050447443,-1.345375519,-0.918707476,0.561576884,1.003504862,-2.62852114,0
-0.269916573,0.709319947,-0.382912704,1.364781473,-1.395300469,0.54136833,1.060793887,-0.668622863,-0.565278534,1.059321235,-2.674632546,-0.664275879,-0.916134584,0
-2.852538577,3.254931534,-1.276875504,0.055538741,0.423323382,0.929564629,-0.161829263,0.713566152,-2.925841547,-0.219107162,0.0681671,0.140910878,-0.420619342,0
-0.76001902,-0.923517584,0.399297172,0.921516969,-0.528246295,-0.800410533,0.51658497,1.360611205,-0.457264793,0.012983829,-0.39996135,1.054035683,-2.464674485,0
-1.32653615,-1.667348395,0.65485856,1.661009126,1.480776447,-1.28214727,-1.091280994,1.94779486,-0.933900792,-1.088692348,-0.819579934,1.566539716,-0.26701487,0
-2.439588819,2.788308973,-0.837221037,-0.858387534,0.278668456,0.215538535,-0.304485282,-0.203522398,-1.927160231,-0.751941621,-0.531617936,1.436158506,0.112567255,0
-2.169890713,-0.598429064,0.967991972,-0.071086133,0.021496906,-2.610993525,-1.462634904,0.007940523,-0.169776298,-0.571825786,0.850233052,0.992354731,0.302039323,0
-2.739017624,0.414591871,0.126543761,1.096593789,-0.986773618,-1.222746751,-0.185503529,0.047579417,-1.798407453,0.778932181,-0.025733795,-0.820585296,-1.78698901,0
1.863455438,2.706296871,-1.525307985,-0.385897619,0.33334072,3.04613033,0.265698337,0.591127942,0.22541291,-0.386096156,-1.451964087,-0.316420721,-1.053592515,0
-1.973405375,-2.061483075,0.894695697,-2.543801301,0.128412895,-1.87422729,0.123517462,0.803584805,-1.254913191,-0.187844223,-0.433607989,1.0179916,1.314012743,0
-0.102172882,0.167492916,-0.246789042,0.061926134,1.340751517,0.471363163,1.999002587,-0.460318871,-0.517889824,0.621845499,-1.277633419,1.34519302,1.542885053,0
-2.07819922,1.724452844,0.109439029,-0.924692231,-1.366246629,-1.453380529,-0.414005235,1.099073063,-0.281827575,1.092525415,0.599441015,-1.567772348,0.10094697,0
-1.754699437,-1.635977523,0.708042646,-0.436921324,-1.727057533,-1.537293211,0.991153132,-1.147563679,-1.16504706,-1.200642857,1.124417468,-0.417992234,0.160888954,0
-2.396121732,0.835461729,-0.006171213,0.910492132,0.723799416,-0.970678285,-0.514416762,0.837209487,-1.482534277,-0.751026807,0.895460224,0.415922659,-1.090753716,0
-4.260218961,-2.27208422,1.470238439,1.485887549,0.197308378,-3.765173279,1.276289574,0.671507073,-2.117777779,0.786115204,0.075290737,-1.460837985,-0.117494933,0
-0.945440062,0.790893786,-0.590368984,-2.35278647,1.494005248,0.788308915,0.54082821,-0.090920803,-1.559741905,-0.122202151,1.210382609,1.765561178,-0.247185365,0
-3.082011173,-2.044576443,1.075244606,1.471297688,-1.034860985,-2.609425042,-2.450346685,-0.850393997,-1.805290997,1.043875575,0.697409148,-1.935689106,-1.087602822,0
-0.842627854,0.44285697,0.073676188,0.655799667,1.438439036,-0.565707943,0.931146701,-1.52626429,-0.239899037,-0.51802618,-1.332161183,0.003303357,0.806824615,1
-3.946986049,3.979976806,-0.949930378,0.318663092,-0.937460688,-0.38226177,-1.053082745,-0.349316064,-2.606719776,-1.262842522,-0.404947889,-0.781739143,-0.672645845,0
-3.5140113,1.636170082,0.034659213,-0.780260725,-1.252411184,-1.66699368,-1.050384107,1.426536154,-1.769341169,0.238584188,1.04286541,0.852408878,0.392547815,0
-2.149112031,2.087326993,-0.554798879,0.118052324,-0.274040249,-0.094935459,-1.029162333,-0.3745115,-1.563169665,2.045439803,2.115004884,-0.403409621,1.230072639,0
-3.208125364,-3.856544366,1.77679782,0.216866761,-0.575493896,-3.600372167,1.286871922,1.379249426,-1.694123273,0.284615953,-0.164240132,-0.9662566,0.04510435,0
-1.658771522,1.049195035,-0.071226184,-0.161689108,-0.326536603,-0.685503953,-0.249672968,1.327191223,-0.825038263,-0.425248346,0.837833678,0.085304515,-1.177321041,0
-4.141032333,-3.519986392,1.8282595,0.000410763,0.151163753,-4.104411093,0.098211883,-0.848044695,-2.142059668,-0.800954805,0.599593199,0.690068384,-0.668261919,0
-2.218713321,-0.343512243,1.176065411,0.882924806,0.550573594,-3.18647864,-0.459475432,0.062446977,0.44474833,1.455498292,2.163976333,-1.422633469,2.453938673,0
-2.309606829,-2.10733011,0.96700011,-1.194764112,-0.167196272,-2.119083881,1.567177554,-0.964286615,-1.420502354,0.097286403,0.262977484,-1.141878817,-0.211645555,0
-3.0957879,-0.040951179,0.599014813,0.635577203,-0.131562186,-2.237135529,-1.505819399,-1.571762973,-1.389983742,0.517104839,0.443159986,-0.045560757,-0.209131105,0
-2.380645704,1.761948717,-0.672528733,0.019258967,0.466455973,0.219539524,-0.097189544,0.308675294,-2.272419053,-1.335826845,1.847660003,0.126770601,0.753331172,0
-1.123758211,1.505294263,0.134706457,0.157450937,0.726208422,-1.158368811,-0.990912954,0.574852579,0.444714118,-1.052986106,0.497932766,-0.221427493,-0.407149838,1
-1.006830064,1.545136807,-0.502660275,0.057974697,1.007114429,0.306783921,-1.600683109,0.475249929,-0.853470076,-0.377604953,1.061162732,-0.18300288,-0.693276124,0
-1.900155757,2.028501079,-0.57515359,-1.002972657,1.055127816,0.043705307,0.081637038,-0.718547035,-1.435354949,-0.814918343,-0.243243123,-0.833717279,-0.116870004,0
-3.269152428,2.584691696,-0.228750648,0.549669813,-0.800391104,-1.332143554,-0.882389303,1.983272656,-1.438387723,0.688285108,-0.830882664,1.109207983,-0.610220693,0
-1.524737121,-0.367276456,0.225354546,0.69585216,-1.121005159,-0.821918605,-0.912723052,0.989787919,-1.100053824,1.151964089,-2.010886353,0.830011107,0.31736466,0
-0.491216716,-0.266150627,0.000604266,0.922732576,-2.226856949,-0.049598231,1.001309271,-1.938195108,-0.626298459,-0.461095435,1.048801012,-0.226776618,0.231927497,0
-3.367750392,-2.845332874,1.4771282,-0.359291091,2.673803107,-3.321996981,1.494624986,1.339512477,-1.750938308,0.266016183,-0.510207804,0.277983277,0.622496539,0
1.798654191,2.21923913,-1.344102025,0.227952738,0.980402995,2.787566548,-0.449732796,-1.338906282,0.211769978,1.14422729,-1.66296776,-0.962591811,-0.721051597,0
-1.850794431,-0.519062918,0.349603467,-1.687023038,-0.183077522,-1.144439391,0.223680824,0.592244604,-1.219329299,-0.485876121,1.381038324,-2.62733644,-0.236919564,0
-2.26068504,0.544433125,0.22799112,1.301625638,-1.925151813,-1.360421716,-2.364728173,-0.15954528,-1.05615438,-0.456580054,-0.371259578,0.730157164,0.80954576,0
-1.192877575,-0.45606655,0.175982521,1.536150724,2.085526972,-0.583032341,-1.101492564,-0.200941511,-0.987319093,1.785313846,0.160778145,0.04144692,-1.34652505,0
-3.151164773,-2.37550536,1.243855408,-1.51378433,-0.341928778,-2.895517766,-0.798381363,0.84148595,-1.734433535,-1.385290909,-0.469679483,0.853821886,0.034137411,0
-2.995016389,-1.100225827,0.76618078,-0.736788279,0.882082138,-2.215117167,-2.049898281,1.237664499,-1.717738565,2.955533101,0.291417921,1.009533067,0.430418983,0
-1.4074613,3.521066906,-0.937785222,0.580559058,-1.386379072,0.483983064,-1.206795886,-0.238169542,-0.70443459,0.008781547,-1.75822163,0.404962198,1.460287761,0
-1.632219885,-0.864561514,0.40429873,-0.142372403,-1.198588228,-1.084073884,1.175099704,-1.432741054,-1.163678448,0.07361809,-0.807553112,-0.874521114,-0.966882668,0
-3.696736538,1.916033724,0.373568568,-0.804542615,0.062997786,-2.586577805,-0.070908107,0.655955622,-0.959570826,-2.157483829,0.239290115,-0.414379766,-1.709767807,0
-2.708402981,1.388156552,0.052915425,-2.115561414,1.08681803,-1.388882865,-0.445083286,-0.455008746,-1.210040654,0.642400423,-1.674916398,-0.796525575,-0.461698716,0
-2.570603364,0.527417662,0.492481983,2.133264682,2.451712625,-2.043661314,-0.489332375,-1.103059264,-0.746065287,-1.564915924,1.372363945,0.80262476,-0.568093552,0
-2.786207653,-3.024295555,1.421622128,-0.307119578,0.23633301,-2.96549997,-0.966170388,-0.348427085,-1.501250029,-0.178689399,-0.618060513,0.666377,0.183716643,0
-1.95783549,1.674746641,-0.015732597,1.275771821,1.901765709,-1.117336525,-1.132607291,1.291052233,-0.494671878,1.430030389,0.201047664,1.662913655,-0.870642791,0
-0.841153499,-0.134173619,0.010294941,-1.038434671,-0.722264895,-0.218878805,-0.104100682,0.340708154,-0.811608907,-0.724205391,1.03234762,1.285098364,1.043461985,0
0.033441004,0.025942874,-0.196413901,-0.298902014,0.338381699,0.445961071,0.504906998,1.059910405,-0.392116383,0.465142817,1.665518972,0.55506984,0.07615875,0
-1.733747424,-1.491377789,0.6427225,-1.921644483,0.020020257,-1.433903707,1.999188881,0.436817376,-1.185353994,-0.704836217,-0.954931918,0.787985453,1.046764344,0
0.05858837,1.376952795,-0.702746533,0.825917132,-0.526011828,1.12696215,-0.007031593,0.157715354,-0.497579387,-0.28373435,1.487139148,1.341465825,-1.203475058,0
-2.975559211,0.86129547,-0.232758844,1.401132236,-2.872712216,-0.633055343,-0.983351691,-0.085339709,-2.47762843,-0.895914876,0.698944914,0.559546934,0.150323887,0
-2.872873573,3.913202209,-1.224239685,1.545226446,0.030283637,0.573129271,1.573136022,0.625289513,-2.33405983,-2.843943665,-1.39622913,-0.778739515,-0.509566503,0
-1.686286114,0.791884562,0.258893009,0.667383103,-0.906728965,-1.351708686,0.435946324,0.064048845,-0.300487939,1.733441339,0.234194151,0.47096707,0.734964816,0
-2.469183964,-2.286317029,1.053390182,0.074333743,0.650997841,-2.298168698,0.339552965,-1.600369694,-1.499648359,-0.726602154,0.814487994,-0.937614286,-1.111063078,0
2.211962603,0.129836874,-0.217816462,0.161590482,0.852954543,1.086470777,-1.570206567,-0.545917779,1.539822706,1.219778865,-1.097551871,0.636483703,0.848799523,1
-3.080592795,-0.375418621,0.503009596,1.203197358,-1.183617663,-1.897558418,0.612161926,-0.583493593,-1.841819914,1.783914198,-0.895969967,-1.892971077,-0.181423861,0
-2.452540607,-1.294928103,0.684032536,-0.538350181,-1.150884821,-1.8039432,-0.085265241,0.273649453,-1.573692263,-0.150291679,1.016030394,0.216448509,-0.215160873,0
-1.735436886,2.436068001,-0.748954833,-0.592244378,-0.19529458,0.342220408,-0.299393843,-1.139056666,-1.377190285,0.499258486,-0.521883414,-0.116217263,-0.53782837,0
-2.261276084,-2.305119145,1.03775621,0.243150248,1.401030628,-2.196132704,-0.167193398,-0.021803459,-1.367207044,-2.259700573,0.729723151,-2.258306722,-0.554767094,0
-2.677596371,0.908262606,0.442788164,-0.163657111,0.172837327,-2.095594399,-0.155013429,-1.716693734,-0.666667554,0.851548135,0.609159612,-0.145461589,1.66236667,0
2.028780824,0.893578803,-0.227337708,-1.053903787,0.569375998,0.786972093,-1.313041674,-0.58704681,1.928679973,1.298202151,1.232505849,1.085415756,-0.298558029,1
-1.660424743,-1.409927502,0.636733403,-0.025197367,-1.25401701,-1.427776927,0.147099273,-0.145947378,-1.073954457,-0.669040586,-1.518267274,-0.717526001,0.632534355,0
-1.896388866,1.22491685,-0.923598332,1.136605887,1.671611693,1.117231987,-1.208251451,-0.576590925,-2.813786721,2.463775698,-0.570601138,-0.585916316,-3.055317946,0
-2.110245393,0.964302377,0.126416825,0.5141327,0.510732066,-1.234142472,-0.141140319,1.27763335,-0.839221554,0.57619275,1.399903441,2.589389717,0.144686131,0
0.052685886,0.740615132,-0.448895584,-1.777676081,-1.07974064,0.773076936,0.509676844,0.926355742,-0.408245215,1.870443207,-2.203717214,-0.178523618,1.629769934,0
-1.752129034,0.00965995,0.296632372,-1.549999178,-0.192278313,-1.181550252,-0.910417674,1.034226674,-0.857292765,-1.54808839,-0.351483636,0.966704981,1.506295915,0
-1.411723139,-0.912931406,0.378712762,-1.442444421,-0.404007426,-0.945452199,-0.031049035,1.339232986,-1.064647114,0.559732039,-0.2843515,-0.189720403,-0.169485673,0
-0.434469214,-0.724942669,0.138369456,-0.247764348,0.153920653,-0.184510482,-3.018198334,-1.073307456,-0.610163156,-0.401469546,-0.300201737,-0.337998345,1.74569472,0
-1.578376284,1.137692923,-0.792772767,0.156325144,-0.86356836,0.942923016,-0.782186744,1.535333717,-2.307671754,0.392128125,-2.09369745,0.867579478,1.430172744,0
-2.550569535,1.461003565,-0.186856296,1.793052685,1.155948937,-0.825184335,-1.670812761,-1.326827139,-1.555794618,-0.552780717,1.996169721,-0.724001723,0.299956469,0
-1.895605515,-0.637342199,0.370780686,0.370046847,0.805025567,-1.163849282,1.001698306,0.258469871,-1.299249272,0.426303964,-0.236072538,1.057061614,1.328294707,0
-0.830869828,-1.248641857,0.413755809,1.852869992,1.337624604,-0.739446644,-0.798017946,-1.003445393,-0.729421551,1.43552557,1.20705868,-0.196781249,-0.492408871,0
-0.879213291,-0.388924028,0.51051735,-0.796467545,-0.257501951,-1.274783423,-1.480629662,0.392055748,0.087298545,-1.998315746,0.829773851,-1.069024586,0.746764739,0
0.171108776,1.690526269,-0.847242636,-1.403857437,0.094255837,1.376973984,-0.264643768,-0.578961592,-0.489418445,-0.727416702,1.199225634,-1.234265569,-0.001404038,0
1.925067096,0.761273346,-0.829999331,0.416082371,0.711305964,2.170232661,-0.284375841,0.204609224,0.387166953,1.82437839,-1.041855215,-0.437384764,-0.147416724,0
-0.566430337,1.534248331,-0.301837513,-0.494454603,-0.969119344,-0.017768679,0.149441153,-1.296438376,-0.026440835,-0.543667744,0.030041365,1.8628869,0.984485002,0
-0.877196315,-1.254273731,0.408746828,-1.051608618,-0.682025681,-0.739473599,2.213223887,1.071710471,-0.785319223,-0.339689012,0.957618231,0.59601733,-1.75641823,0
-2.511165993,0.479120933,0.136316758,-0.726743743,-0.496077172,-1.201843168,0.126744866,-0.839717557,-1.529333357,0.238504874,0.236134814,-1.047799044,0.114936054,0
-1.575682429,1.608421806,-0.215467823,-1.358615807,-0.300862445,-0.530839503,-0.940909011,-1.3446022,-0.658611029,1.068496174,-1.147069479,1.361047364,-0.781992072,0
-2.094159913,-0.658030454,0.735299318,-2.516995552,0.705957407,-2.040514575,-0.676299911,1.231300538,-0.670224817,-1.569397421,1.540022186,0.097608141,-0.902619791,0
-2.104270559,1.639634226,-0.781025581,2.670675375,0.160704551,0.588276983,-0.55085747,2.256752472,-2.365820517,0.85666512,0.194021005,-0.203132046,-0.403593337,0
-0.566111343,1.284498656,-0.448381363,0.71586463,0.049297425,0.402372915,0.480229262,0.87184457,-0.541411935,0.17215867,0.15376383,-1.142481898,0.488520138,0
-0.140192594,0.329472842,-0.285319372,-1.144408022,-1.235592487,0.490882309,-0.297501055,0.956855202,-0.516611062,1.323912934,-0.773127085,-0.748557555,0.941765368,0
-0.490054812,0.97340246,0.063761699,1.216528233,0.195640528,-0.627854669,-0.803920344,-0.433847523,0.4418278,-0.007928587,0.767050218,-0.148283138,1.017795969,0
-1.753266218,1.26278861,-0.186411828,0.322047204,1.394339052,-0.52656661,0.950279283,-0.656873282,-1.006532125,0.098986487,-0.107439755,-0.851805998,-0.253900963,0
-0.383299642,0.622596154,-0.332033558,-1.298822379,-0.52116069,0.423735787,1.723093446,1.003005943,-0.614879661,-0.403067783,0.189283742,-0.33913086,-1.829098735,0
-3.038621479,4.138702632,-1.433661641,-0.376993506,-1.41675664,0.92103768,0.249663052,-0.801441849,-2.780320997,-0.113822627,-0.859760636,-0.618728045,-1.310186239,0
-2.880198595,0.124121662,0.566900911,-2.001725481,0.151819093,-2.160092274,-1.375320682,-1.274851571,-1.150535347,0.65118977,-1.369132662,-0.138944351,1.764971854,0
-3.375356455,1.068320511,0.054466769,-0.630855039,0.344630505,-1.472469967,-0.226644624,1.035565068,-2.027756116,-0.954379723,0.415537994,-0.860649132,-1.086913695,0
-2.415080393,0.959230036,-0.080936973,-1.814308121,-1.294973974,-0.850065049,0.059661894,2.030953617,-1.574438045,-0.309060259,0.081896675,-0.539264711,-1.317810937,0
-1.505006476,1.664534769,-0.267459688,-1.547052922,1.468493404,-0.412252431,-0.640743866,0.373684143,-0.67165348,0.767030794,-0.999159943,-0.516144869,0.063515558,0
-1.194891803,-2.154993467,0.794076474,0.81416738,1.389046847,-1.388613686,1.333324535,2.489180312,-0.870643018,-0.46255334,1.555439996,-0.692097909,0.343384163,0
-3.027119806,1.499437036,-0.036337295,0.814740026,0.443861231,-1.317504897,-0.817493941,1.207446044,-1.605535306,-1.052441927,0.154028931,0.201325968,-0.382652348,0
1.778757313,-1.030173796,-0.014689319,0.826288688,1.324703095,0.908275339,-0.493667805,-2.629877384,0.751251011,-1.031598122,0.293948434,-0.64076228,-0.862731338,1
-2.258823929,2.219700166,-0.609950905,2.259602028,-0.113170648,-0.048004981,-0.450668178,1.449292428,-1.683893037,-0.574793227,1.279614119,1.112149063,0.856905271,0
-1.182441268,-0.438837074,0.2040991,0.312622354,-0.436635697,-0.649835643,1.186337303,-1.673228207,-0.902258489,-0.52990113,-1.60388977,-0.051303474,-1.532259219,0
-1.872488406,1.0075701,0.060983898,-0.08318066,0.857322192,-1.032362476,-0.354209762,1.597674997,-0.746107413,1.027004412,-0.003748534,-1.155496042,-2.570147549,0
-1.894134594,-1.930775719,0.834201452,0.322590698,1.049811191,-1.760078661,0.545255346,-0.996819888,-1.223837088,-1.492548016,-1.426988258,-1.664232057,0.123378762,0
-1.945950834,3.566117125,-1.058760209,0.719183381,0.669252564,0.587161943,-0.066770818,-0.224258791,-1.412465261,-2.690275631,-0.272222172,0.897721568,0.929311587,0
-1.520413936,0.714594616,-0.337606156,-1.217803305,-0.375717909,0.076024397,0.953088055,0.074564062,-1.551685703,1.22798781,-1.362029682,-1.481845501,0.157517497,0
-2.259635412,-2.233916155,1.01473379,2.700728947,-1.641511215,-2.168457721,1.457332804,-0.339261838,-1.364271208,-0.761957796,-0.967577165,0.619580806,0.603050785,0
